n_samples_queried	n_samples	error	log-loss	$\text{ECE}_1$	MCE	sharpness	overconfidence	underconfidence	$\frac{o(f)}{u(f)}$	$\frac{\text{accuracy}}{\text{error}}$	$\abs{o(f) \mathbb{P}(\hat{y} \neq y) -u(f) \mathbb{P}(\hat{y} = y)}$	$avg. confidence	calibration_method	cv_run
609	750	0.12200220022002195	1.3730668767632297	0.07401045660121564	0.32222222222222224	0.1615830228102636	0.5869165883857794	0.15848071215525658	3.703394440900815	7.196573489630301	0.06754060145118525	0.8104571983287928		1
684	1000	0.11749174917491745	1.3924120594626563	0.07697081930415259	0.669040404040404	0.15072590773168573	0.6050373434613496	0.16289367850886488	3.7143083083388206	7.511235955056183	0.07266811949190241	0.8098401313331801		1
779	1250	0.11298129812981295	1.3765997984602758	0.07384326210398812	0.32222222222222224	0.14947429634599924	0.6075883139093539	0.1539813338777917	3.945856933487603	7.851022395326195	0.06793820645453558	0.8190804954156514		1
859	1500	0.1125412541254125	1.3652864241204745	0.07227852229667406	0.34843434343434343	0.1457891560742405	0.6108106064750607	0.15272725373488175	3.9993556587834864	7.885630498533728	0.06679774537462092	0.8206610004999665		1
931	1750	0.11111111111111116	1.3496383889171413	0.07364280316920574	0.6777777777777778	0.1429342077870791	0.6094788534884577	0.15152040241455747	4.022421032257642	7.9999999999999964	0.06696492953644463	0.8219239593524442		1
1028	2000	0.1079207920792079	1.3437907786900731	0.07576669889211138	0.34843434343434343	0.14149812628333094	0.6076809631697895	0.15117418311790187	4.01974034611356	8.26605504587156	0.06927793465715103	0.822801273263641		1
1110	2250	0.10550055005500547	1.3392000568240907	0.07711864519785305	0.330959595959596	0.13938141626188344	0.605844952071887	0.1509354922390815	4.013932992726653	8.478623566214809	0.07109473909340289	0.8234047108515916		1
1188	2500	0.107040704070407	1.342282646357852	0.07026161505039386	0.330959595959596	0.13699585175252116	0.6134963088878801	0.14715963224864656	4.1689171107147995	8.342240493319634	0.06573848475405468	0.8272208111755384		1
1274	2750	0.1079207920792079	1.3450166943829027	0.0677767498972119	0.3396969696969697	0.13751148312068726	0.6137022008824894	0.14345879698161534	4.277898698405627	8.26605504587156	0.0617453823606377	0.8303338255601544		1
1358	3000	0.10572057205720575	1.3169699622290136	0.06883199431054213	0.34843434343434343	0.13666362955251113	0.6095617688469661	0.1419988959224362	4.292721889752762	8.45889698231009	0.06254347250732116	0.8317359554354731		1
1437	3250	0.10352035203520349	1.3148528150536303	0.07002494693913833	0.330959595959596	0.13510848293053707	0.6099281334029949	0.14048095131013882	4.341714144976573	8.659936238044637	0.06279833869022038	0.833681309274576		1
1517	3500	0.10385038503850386	1.315345969512885	0.07148197041926407	0.3396969696969697	0.13329004283845014	0.6089952469994897	0.14127303561468377	4.310767757978235	8.629237288135593	0.06335738558302481	0.8327922293784713		1
1618	3750	0.10198019801980196	1.3143928927320376	0.07230290806858458	0.6865151515151515	0.12971596792288625	0.610784313779547	0.14085033483409143	4.336406544570831	8.805825242718448	0.06419848452992832	0.8338213174502697		1
1686	4000	0.09988998899889989	1.3130583973348928	0.07322784500672283	0.7039898989898989	0.1288722547719623	0.6095500783550984	0.14182551565422732	4.297887270448503	9.01101321585903	0.06677061583459391	0.8333393951665062		1
1763	4250	0.09988998899889989	1.3179205893564132	0.07314566456645656	0.7039898989898989	0.12845972166441885	0.6084826524293685	0.14131271095654266	4.305930077418816	9.01101321585903	0.06641566035649783	0.8336943506446023		1
1833	4500	0.09911991199119907	1.3206286661204887	0.07337011478925665	0.7039898989898989	0.12850568343394841	0.6123835440235466	0.14163305866789924	4.323733101460879	9.088790233074366	0.06689499936922022	0.8339850886395808		1
1908	4750	0.0997799779977998	1.316070801342359	0.07298640419597509	0.330959595959596	0.12766525656945335	0.6111247986212857	0.14039816342861175	4.35279766983579	9.022050716648288	0.06541121881043166	0.8348088031917686		1
1972	5000	0.09955995599559953	1.3187098624697033	0.07322182773832933	0.6777777777777778	0.12695731825417314	0.6127461666231903	0.14180540451001974	4.321035356447889	9.044198895027629	0.06668228329158687	0.8337577607128136		1
2037	5250	0.09933993399339935	1.3153296909547696	0.07295026724894706	0.6777777777777778	0.12470256015795597	0.6139418955861231	0.14153086799154554	4.337865684698531	9.066445182724252	0.06648225352392895	0.8341778124826718		1
2106	5500	0.09779977997799782	1.3190192445033135	0.07397059150359474	0.34843434343434343	0.12459732299494927	0.6162568814511772	0.14358251569639913	4.292005042969394	9.224971878515182	0.06927038983675164	0.8329298301852505		1
2183	5750	0.09856985698569853	1.3197917505573902	0.0746670833750041	0.3396969696969697	0.12372697442247721	0.6135093579489721	0.14353755657653638	4.274207897790427	9.14508928571429	0.06891555048029267	0.8325145925340087		1
2273	6000	0.0988998899889989	1.323480531998115	0.07494992277005472	0.330959595959596	0.12374253893359254	0.6139643192114339	0.1430614795671593	4.291611697775097	9.11123470522803	0.06819171134912241	0.8329083986618788		1
2342	6250	0.09746974697469746	1.3259077756710074	0.07573252325232518	0.330959595959596	0.12364218115482009	0.6118923967825991	0.1426248774977396	4.290222067270815	9.259593679458241	0.06908226968559658	0.8334479833397059		1
2423	6500	0.09900990099009899	1.3311687096577256	0.07543539909546505	0.7039898989898989	0.12333199136216956	0.6127921923397157	0.14262183397798922	4.296622580482928	9.100000000000003	0.06782836602574122	0.8331617329841596		1
2513	6750	0.09856985698569853	1.3270244802502815	0.07664366436643659	0.7039898989898989	0.12333321062766374	0.611931337038418	0.14409679209441628	4.246668701947669	9.14508928571429	0.06957520752862757	0.8318549354856738		1
2586	7000	0.09856985698569853	1.3261968029748352	0.0792488748874887	0.6777777777777778	0.12368307487310445	0.6088949389026107	0.14558844234272253	4.182302723379933	9.14508928571429	0.07121912335528377	0.8302110196590177		1
2660	7250	0.09867986798679873	1.3255980436463568	0.07768240157349063	0.3396969696969697	0.12304407889923936	0.6109661575107564	0.14426276717773337	4.235092459844744	9.133779264214041	0.06973687658966124	0.8315832554235401		1
2746	7500	0.09724972497249729	1.3225224637622397	0.07693868275716455	0.32222222222222224	0.12266407336553482	0.6123268016964292	0.14255955967068498	4.295234939774748	9.282805429864249	0.06914706864224393	0.8336032063852588		1
2825	7750	0.097029702970297	1.3208160032516119	0.07852097987576531	0.330959595959596	0.12245223191645871	0.6072012843249319	0.14436378362656002	4.206049945986725	9.306122448979595	0.07143964832037568	0.8315306487093272		1
2906	8000	0.097029702970297	1.318969216835617	0.07887358735873583	0.3571717171717172	0.12166625540192862	0.6085269978652282	0.14476260226968402	4.203620191432999	9.306122448979595	0.07167113611797969	0.8312991609117234		1
2980	8250	0.09691969196919692	1.3208321506439409	0.07982895511773394	0.6603030303030303	0.12067196532271335	0.6104382412467805	0.14607812744780804	4.178847661261832	9.317820658342793	0.07275679402427312	0.83032351400653		1
3051	8500	0.09834983498349836	1.3188777453344132	0.07782413796935243	0.669040404040404	0.12125756696901137	0.6078853027683871	0.14362171722271885	4.2325444544415225	9.167785234899327	0.06971112581765299	0.8319390391988487		1
3128	8750	0.098019801980198	1.3205283539885428	0.07794851707392955	0.669040404040404	0.12086584453048566	0.609516336230482	0.14451630406811333	4.217630253976085	9.202020202020204	0.07060617397943916	0.8313740240403629		1
3227	9000	0.09779977997799782	1.3236701046604311	0.07924419108577521	0.6865151515151515	0.11954011327635305	0.6109694753263761	0.14456071524308792	4.226386638299296	9.224971878515182	0.07067002883865957	0.8315301911833427		1
3314	9250	0.09856985698569853	1.3225107867520716	0.0770952650820637	0.6865151515151515	0.1192783768689036	0.6126203950721839	0.14395525685432223	4.255630592859382	9.14508928571429	0.06937970304506488	0.8320504399692367		1
3394	9500	0.09724972497249729	1.3208479254054353	0.07694068851329572	0.3134848484848485	0.11902896689250715	0.6124282044319052	0.14441722461106377	4.240686705351539	9.282805429864249	0.07081421478994333	0.8319360602375594		1
3467	9750	0.09691969196919692	1.3252737979129359	0.07861852851951857	0.3134848484848485	0.11830592073370577	0.6136675805819432	0.14594778975460068	4.204706228259949	9.317820658342793	0.07232610204651543	0.8307542059842877		1
3534	10000	0.09658965896589655	1.3314394862720043	0.07776501539042788	0.3571717171717172	0.11878346728670425	0.6136641671869373	0.1456833155263182	4.212316042986245	9.353075170842828	0.07233820113443283	0.8310721398996707		1
3618	10250	0.09691969196919692	1.3366544244077916	0.07872707270727068	0.669040404040404	0.11871740377257536	0.6135929955373668	0.1464938740460884	4.188523237117235	9.317820658342793	0.07282648877622877	0.8302538192545744		1
3694	10500	0.09691969196919692	1.3368216451329178	0.07806358969230251	0.669040404040404	0.11852881222648762	0.6146131542610257	0.14596909870903407	4.2105703172570665	9.317820658342793	0.07225370103393808	0.8308266069968651		1
3765	10750	0.09768976897689774	1.337154834538668	0.08087848229267365	0.3269696969696969	0.11853608607026632	0.6133088386922236	0.14714450276398774	4.168071706191699	9.23648648648648	0.07285599151942053	0.8294542395036818		1
3846	11000	0.09779977997799782	1.3371845247352794	0.08036400862308447	0.669040404040404	0.11841008772442974	0.6128303150925007	0.14616358078756406	4.192770263224434	9.224971878515182	0.07193414476585033	0.8302660752561519		1
3926	11250	0.098019801980198	1.3358474531734708	0.07872469469169133	0.669040404040404	0.11889928600289246	0.6118310814173911	0.1451044649777045	4.216486939332982	9.202020202020204	0.07090979260828426	0.8310704054115178		1
4013	11500	0.098019801980198	1.3347239226730867	0.07980871976086494	0.669040404040404	0.11853614977919956	0.6122761454585359	0.14371612189209765	4.260316361154207	9.202020202020204	0.06961390954782765	0.8323662884719742		1
4082	11750	0.09746974697469746	1.3339476019794214	0.07748938227156045	0.37464646464646467	0.11783273410544509	0.6146167102833652	0.1422757122560249	4.319899022381019	9.259593679458241	0.06850159934404476	0.8340286536812579		1
4160	12000	0.09768976897689774	1.3366047983165354	0.0785899812203442	0.37464646464646467	0.11808710469495533	0.6139805839405448	0.14384737849110354	4.268277881605727	9.23648648648648	0.06981533991692267	0.8324948911061796		1
4242	12250	0.09779977997799782	1.336534952400256	0.07811522818948556	0.669040404040404	0.11812821716289623	0.6132943800319262	0.14293970175007975	4.290581080854843	9.224971878515182	0.06898017493993637	0.8332200450820659		1
4308	12500	0.09790979097909791	1.3373064859106385	0.07868676867686762	0.669040404040404	0.117619824573232	0.6141830885186716	0.14349229483788853	4.280251348774856	9.213483146067416	0.06930845642343984	0.8327817525974622		1
4371	12750	0.09735973597359737	1.3361411275475887	0.07864190307919675	0.669040404040404	0.11714528894430214	0.6139866046400136	0.14278806689733659	4.299985411816415	9.271186440677965	0.06910868468495429	0.8335315793414484		1
4440	13000	0.09713971397139709	1.3359150135126092	0.07789567290062335	0.669040404040404	0.11741166870837123	0.6145356349718635	0.14221404688699787	4.321202078302212	9.294450736126846	0.06870359924328234	0.8341566867853206		1
4524	13250	0.09735973597359737	1.3345464770999171	0.0766898245380093	0.37464646464646467	0.11627886768639246	0.6170791911658724	0.14246186914948705	4.331539343474171	9.271186440677965	0.06851315205607744	0.8341271119703252		1
4595	13500	0.097029702970297	1.3315933373718876	0.0775377482192663	0.669040404040404	0.11544785466860463	0.617645758911681	0.1426629387745035	4.329405830395425	9.306122448979595	0.06889041167227969	0.8340798853574233		1
4658	13750	0.09724972497249729	1.332672429852074	0.07747639208365277	0.3833838383838384	0.11595201495952338	0.6182547179208648	0.14244063311167324	4.340437868147877	9.282805429864249	0.06846321943590164	0.8342870555916011		1
4735	14000	0.09691969196919692	1.3277375753638463	0.0762702270227022	0.3833838383838384	0.11595758058933095	0.618369131974352	0.1418191536450786	4.360265282092314	9.317820658342793	0.0681419391642515	0.8349383688665516		1
4804	14250	0.09592959295929593	1.32661272163206	0.07561208343056522	0.3833838383838384	0.11610426838121318	0.6187191519724721	0.14124895737388948	4.380344913518244	9.424311926605505	0.0683455259822473	0.8357248810584568		1
4881	14500	0.09603960396039601	1.3259082686411645	0.07712691824738023	0.3396969696969697	0.11620477073912709	0.618586602209569	0.14114506783689576	4.382629954341688	9.41237113402062	0.06818073912946301	0.8357796569101409		1
4947	14750	0.09559955995599556	1.3259405220662133	0.07660408818659638	0.3396969696969697	0.1158181904483791	0.6187859198497365	0.14130154172390574	4.3791873202544735	9.460299194476415	0.06863751486939584	0.8357629251746086		1
5007	15000	0.09603960396039601	1.3259897409992083	0.07545361202786938	0.3396969696969697	0.11590438954795483	0.6181332407660524	0.14102852581682224	4.383036957848707	9.41237113402062	0.06811893041232836	0.8358414656272756		1
5079	15250	0.09581958195819584	1.3271069304559395	0.07598029802980291	0.3396969696969697	0.11539484759876213	0.619192109649776	0.14149558249941083	4.37605258561591	9.436280137772673	0.06860680583693098	0.8355736122048731		1
5150	15500	0.09570957095709576	1.325866804394188	0.07655915035948034	0.3396969696969697	0.11544540421852495	0.6175366180981017	0.1402656399177709	4.402622185020689	9.44827586206896	0.06773671093275337	0.8365537181101509		1
5239	15750	0.09559955995599556	1.3312309633258195	0.07529490171239342	0.342929292929293	0.11506606083168933	0.6207218128083918	0.1399386873814972	4.435669823857903	9.460299194476415	0.06721987828743635	0.8371805617565681		1
500	500	0.12849284928492855	1.385393990686658	0.07397045815692675	0.30474747474747477	0.1717926120627649	0.5847163610466598	0.16305311448663984	3.586048404457616	6.782534246575339	0.0669700839670695	0.8045370667480021	TemperatureScaling	1
600	723	0.12849284928492855	0.4936671300849971	0.027857707993021515	0.2697979797979798	0.14440336481542165	0.6485378582950313	0.10713375073030577	6.053534519925795	6.782534246575339	0.010035352562913685	0.8614717981521578	TemperatureScaling	1
657	973	0.12651265126512656	0.49090285519328636	0.03088039359491503	0.38562049062049053	0.12625443008225914	0.6726188064430875	0.1040232150027507	6.4660451652575945	6.904347826086953	0.005768173785730427	0.867719174949143	TemperatureScaling	1
730	1223	0.11683168316831682	0.46250531524121213	0.02912338456067825	0.7214646464646465	0.12080413203785648	0.6755686264486496	0.09978116163700497	6.770502721809438	7.559322033898305	0.009195740850760192	0.8739725759809229	TemperatureScaling	1
785	1473	0.11419141914191422	0.447945476632917	0.027842673156204468	0.4627272727272727	0.11968265023904022	0.6763438687737643	0.09640367034515072	7.015748117807898	7.75722543352601	0.008162532214739948	0.8776460486433458	TemperatureScaling	1
832	1723	0.11452145214521448	0.44665599718462495	0.028689674523007823	0.7039898989898989	0.11598972040194366	0.6814272568104207	0.09568234119223863	7.121766130715198	7.731988472622482	0.006686621552990227	0.8787919263017954	TemperatureScaling	1
897	1973	0.11023102310231025	0.4337599707848771	0.02864498672089427	0.7389393939393939	0.11691786959758535	0.6758062627383273	0.09632955140553041	7.015565347058477	8.071856287425147	0.011216230638517705	0.8785527462591719	TemperatureScaling	1
956	2223	0.10946094609460943	0.43168265266982764	0.02967775666455529	0.7302020202020202	0.11492681513978552	0.6766737736881219	0.0961399412754745	7.038425078180725	8.135678391959802	0.011547020880669417	0.8789920330247211	TemperatureScaling	1
